record_id,entity_id,Source,Name,Surname,birth_date,Sex,Place Of Birth,Nationality,Codice Belfiore
rec_973,entity_1683,B,Abdel Aziz Ben,Abdallah,10/17/1980,M,Tunisia,Tunisia,Z352
rec_974,entity_1337,B,Franco,Antonelli,11/30/1980,M,Italia,Italia,E058
rec_975,entity_734,B,Tito,Ambrosini,04/03/1960,M,Italia,Italia,E472
rec_976,entity_765,B,Pietro,Bruschi,09/09/1979,M,Italia,Italia,C312
rec_978,entity_881,B,Gianluca,Balbwi,05/28/1977,M,Italia,Italia,F839
rec_981,entity_532,B,Umberto,Silvestri,06/29/1960,M,Italia,Italia,B885
rec_986,entity_137,B,Luca,Paolini,10/21/1994,M,Italia,Italia,E518
rec_987,entity_276,B,Girolamo,Sauli,03/03/1967,M,Italia,Italia,L736
rec_988,entity_1080,B,Rino,Eco,04/10/1972,M,Italia,Italia,E514
rec_1002,entity_1154,B,Marii,Moschi,06/14/1967,M,Italia,Italia,F257
rec_1004,entity_45,B,Anna Mria,Barabino,05/21/1986,F,Italia,Italia,H274
rec_1006,entity_1097,B,Roberto,Tricella,12/03/1948,M,Italia,Italia,I535
rec_1007,entity_1504,B,Bakir Ben,Aissa,08/08/1992,M,Marocco,Marocco,Z330
rec_1009,entity_1162,B,Franco,Venturii,02/04/1981,M,Italia,Italia,F205
rec_1012,entity_1330,B,Eseosa,Desalu,07/07/1993,M,Italia,Italia,A390
rec_1016,entity_960,B,Giacomo,Pastorino,02/18/1983,M,Italia,Italia,F158
rec_1017,entity_56,B,Giada,Rossi,09/30/1973,F,Italia,Italia,E507
rec_1018,entity_13,B,Maria Paola,Turcutto,03/19/1986,F,Italia,Italia,L049
rec_1021,entity_312,B,Vigilio,Mich,08/27/1985,M,Italia,Italia,D869
rec_1025,entity_1006,B,Mattia,Nalesso,04/17/1987,M,Italia,Italia,A944
rec_1027,entity_1437,B,Hamza,Abdou,08/04/1969,M,Marocco,Marocco,Z330
rec_1030,entity_796,B,Quintino,Tropea,12/20/1964,M,Italia,Italia,H501
rec_1031,entity_1308,B,Giulio,Giunta,07/15/1966,M,Italia,Italia,E754
rec_1032,entity_210,B,Bernardo,Filogamo,03/05/1958,M,Italia,Italia,F205
rec_1035,entity_1479,B,Adrian,Nastasiu,06/03/1985,M,Romania,Romania,Z129
rec_1043,entity_1919,B,Ayoub,Zouhair,07/07/1997,M,Marocco,Marocco,Z330
rec_1047,entity_287,B,Aureliano,Bolognesi,07/07/1998,M,Italia,Italia,F250
rec_1051,entity_85,B,Fausto,Guidotti,02/11/1969,M,Italia,Italia,G812
rec_1058,entity_636,B,Fedele,Sbarbaro,01/31/1995,M,Italia,Italia,L407
rec_1063,entity_1072,B,Ignazio,Nosiglia,04/20/1957,M,Italia,Italia,H501
rec_1066,entity_677,B,Giorgio,Anglesio,08/13/1979,M,Italia,Italia,D872
rec_1069,entity_1589,B,Dede,Dekaj,12/08/1979,M,Albania,Albania,Z100
rec_1072,entity_1989,B,Khalid,Skah,05/15/1996,M,Marocco,Marocco,Z330
rec_1073,entity_514,B,Ivo,Broggini,08/19/1972,M,Italia,Italia,L885
rec_1074,entity_733,B,Salvatroe,Mastroieni,09/29/1990,M,Italia,Italia,F205
rec_1075,entity_1589,B,Dede,Dekaj,12/08/1979,M,Albania,Albania,Z100
rec_1079,entity_1455,B,Valentin,Pntea,12/22/1996,M,Romania,Romania,Z129
rec_1080,entity_276,B,Girolamo,Sauli,03/03/1967,M,Italia,Italia,L736
rec_1084,entity_1430,B,Ahmed Muhammad,Khan,12/21/1975,M,India,India,Z222
rec_1085,entity_1911,B,Yassine,Rahmouni,01/25/1981,M,Marocco,Marocco,Z330
rec_1086,entity_976,B,Nunzio,Donati,07/13/1975,M,Italia,Italia,H501
rec_1089,entity_1138,B,Guido Antar,Vigna,01/04/1993,M,Italia,Italia,H501
rec_1090,entity_43,B,Roberta,F4lotti,12/31/1977,F,Italia,Italia,H096
rec_1093,entity_1185,B,Italo,Salice,04/04/1963,M,Italia,Italia,C743
rec_1098,entity_1172,B,Alberto,Benedetti,10/11/1989,M,Italia,Italia,D702
rec_1100,entity_771,B,Enrico,Santorio,04/23/1972,M,Italia,Italia,E063
rec_1101,entity_10,B,Marina,Cergol,03/20/1966,F,Italia,Italia,I535
rec_1102,entity_697,B,Giorgio,Oberweger,04/11/1987,M,Italia,Italia,L840
rec_1105,entity_1617,B,Khalid,Tigazouine,10/24/1997,M,Marocco,Marocco,Z330
rec_1109,entity_1770,B,Adil,Kaaba,12/08/1985,M,Marocco,Marocco,Z330
rec_1119,entity_370,B,Giovanni,Evangelisti,12/28/1955,M,Italia,Italia,C933
rec_1126,entity_459,B,Mauro,Crenna,06/28/1985,M,Italia,Italia,C312
rec_1127,entity_864,B,Patrizio,Bottaro,05/26/2000,M,Italia,Italia,A662
rec_1131,entity_1000,B,Marcelco,Nizzola,11/29/1987,M,Italia,Italia,F839
rec_1134,entity_1785,B,Gladstone,Agbamu,05/11/1999,M,Nigeria,Nigeria,Z335
rec_1135,entity_186,B,Clemente,Ossola,09/22/1997,M,Uruguay,Italia,Z613
rec_1136,entity_676,B,Ferdinando,Giorgi,03/05/1976,M,Italia,Italia,G834
rec_1137,entity_1530,B,Hammou,Boutayeb,05/07/1997,M,Marocco,Marocco,Z330
rec_1145,entity_1944,B,Adil,Samir,09/18/1994,M,Marocco,Marocco,Z330
rec_1146,entity_1755,B,Theoharis,Trasha,08/11/1990,M,Albania,Albania,Z100
rec_1149,entity_79,B,Giulio,Lombardi,07/08/1993,M,Italia,Italia,G999
rec_1153,entity_1522,B,Hicham,Benali,05/18/1976,M,Marocco,Marocco,Z330
rec_1154,entity_389,B,Akfredo,Del Francia,09/19/1988,M,Italia,Italia,A010
rec_1157,entity_1548,B,Mendo,Radovicka,02/25/1999,M,Albania,Albania,Z100
rec_1159,entity_1802,B,Rzvan,Petcu,05/06/1973,M,Romania,Romania,Z129
rec_1160,entity_31,B,Tania,Detomas,10/20/2003,F,Italia,Italia,B076
rec_1161,entity_1345,B,Sandra,de las Mercedes Ruales Mosquera,12/25/1990,F,Ecuador,Ecuador,Z605
rec_1162,entity_1762,B,Julius Obiefuma,Chigbolu,06/18/1975,M,Nigeria,Nigeria,Z335
rec_1165,entity_1710,B,Mario Osvaldo,Flores Ramos,02/05/1977,M,El Salvador,El Salvador,Z506
rec_1166,entity_1317,B,Giuseppe,Zucchinetti,10/24/1990,M,Italia,Italia,B180
rec_1168,entity_921,B,Benedetto,Baggio,06/10/1998,M,Italia,Italia,M309
rec_1169,entity_1163,B,Vanzetta,Giorgio,11/19/1973,M,Italia,Italia,H501
rec_1170,entity_155,B,Michele,Verdone,08/29/1993,M,Italia,Italia,A669
rec_1171,entity_453,B,Beppe,Morgagni,11/26/1982,M,Italia,Italia,E054
rec_1176,entity_1366,B,Sarath Prasanna,Gamage,10/16/1973,M,Sri Lanka,Sri Lanka,Z209
rec_1179,entity_607,B,Nino,Bossi,01/18/1986,M,Italia,Italia,F205
rec_1180,entity_566,B,Msrio,Pedretti,06/03/1954,M,Italia,Italia,G273
rec_1184,entity_1285,B,Giorgio,Ferrini,06/14/1976,M,Italia,Italia,A952
rec_1186,entity_46,B,Carlotta,Ferlito,07/05/1983,F,Italia,Italia,F839
rec_1187,entity_1266,B,Roberto,Cassio,05/10/1975,M,Italia,Italia,A401
rec_1189,entity_1257,B,Giorqio,De Bettin,02/24/1983,M,Italia,Italia,C351
rec_1191,entity_1482,B,Alberto,Gonzalez Mas,05/04/1987,M,Cile,Cile,Z603
rec_1196,entity_1015,B,Nicola,Vizzoni,05/26/1986,M,Italia,Italia,G452
rec_1201,entity_701,B,Angelo,De Martini,12/17/1949,M,Italia,Italia,H501
rec_1211,entity_11,B,Beatrice,Bartelloni,11/03/1992,F,Italia,Italia,A494
rec_1212,entity_232,B,Arturo,Moroni,05/20/1986,M,Italia,Italia,H501
rec_1213,entity_415,B,Orazio,Berlusconi,10/12/1951,M,Italia,Italia,A124
rec_1215,entity_750,B,Antonip,Monicelli,07/31/1951,M,Italia,Italia,H224
rec_1216,entity_371,B,Aurelio,Vigorelli,05/21/1987,M,Italia,Italia,E472
rec_1218,entity_856,B,Carlo,Mattioli,10/06/1999,M,Italia,Italia,H114
rec_1221,entity_666,B,Dantw,Garzoni,11/21/1984,M,Italia,Italia,F205
rec_1224,entity_248,B,Riccardo Giorgio,Materizzi,06/02/1989,M,Italia,Italia,H501
rec_1229,entity_1717,B,Feng,Ding,06/28/1983,M,Cina,Cina,Z210
rec_1230,entity_1946,B,Ibranim Fakhr,El-Din,10/17/1992,M,Egitto,Egitto,Z336
rec_1234,entity_670,B,Gianfranco,Pandolfini,10/15/1968,M,Italia,Italia,E335
rec_1237,entity_718,B,Remo,Tomasi,08/01/1981,M,Italia,Italia,E224
rec_1238,entity_178,B,Giuseppe,Michielli,11/18/1963,M,Italia,Italia,H769
rec_1242,entity_1905,B,Ali,El Ouazzani,03/13/1991,M,Marocco,Marocco,Z330
rec_1245,entity_1866,B,Petre,Sandor,10/27/1959,M,Romania,Romania,Z129
rec_1246,entity_775,B,Arduino,Tiraboschi,09/23/1971,M,Italia,Italia,I628
rec_1247,entity_1355,B,Faith,Idehen,07/26/1988,F,Nigeria,Nigeria,Z335
rec_1259,entity_664,B,Fabio,Del Geenovese,02/02/1983,M,Italia,Italia,G686
rec_1264,entity_1578,B,Edin,Krupalija,11/23/2001,M,Bosnia e Erzegovina,Bosnia e Erzegovina,Z153
rec_1265,entity_464,B,Riccardo,Luca,10/09/1983,M,Italia,Italia,H223
rec_1269,entity_168,B,Giovanni,Turba,08/19/1979,M,Italia,Italia,F839
rec_1277,entity_3,B,Norma,Murabito,12/07/1970,F,Italia,Italia,A944
rec_1278,entity_1928,B,Youssef Mohamed,Abbas,02/20/1992,M,Egitto,Egitto,Z336
rec_1280,entity_1653,B,Mohammed,Morchid,09/22/1995,M,Marocco,Marocco,Z330
rec_1281,entity_1705,B,Khalid,El-Aabidi,07/27/1987,M,Marocco,Marocco,Z330
rec_1283,entity_1143,B,Melli,Alessandro,03/12/1971,M,Italia,Italia,H501
rec_1287,entity_1058,B,Terenzio,Coardk,03/06/1977,M,Italia,Italia,D761
rec_1289,entity_101,B,Aldo Luciano,Albera,11/12/1973,M,Italia,Italia,E173
rec_1296,entity_390,B,Gelindo,Bordin,08/26/1968,M,Italia,Italia,D643
rec_1298,entity_1803,B,Fuad,Asllani,10/05/1996,M,Albania,Albania,Z100
rec_1300,entity_1892,B,Hicham,Tahiri,02/15/1992,M,Marocco,Marocco,Z330
rec_1303,entity_366,B,Federico,Bisson,08/24/1981,M,Italia,Italia,A269
rec_1307,entity_1464,B,Yusuf,Alli,12/03/1981,M,Nigeria,Nigeria,Z335
rec_1308,entity_629,B,Donato,Trussardi,03/20/1974,M,Italia,Italia,D656
rec_1309,entity_343,B,Ercole,Baldini,02/11/1959,M,Italia,Italia,G015
rec_1314,entity_1838,B,Ali Ben,Dayan,04/20/1989,M,Marocco,Marocco,Z330
rec_1316,entity_1639,B,Omar Mahmud,Gaber,02/05/1984,M,Egitto,Egitto,Z336
rec_1317,entity_1960,B,Said,Benzakour,06/29/1988,M,Marocco,Marocco,Z330
rec_1319,entity_1402,B,Jacklord Bolaj,Jacobs,03/26/1955,M,Nigeria,Nigeria,Z335
rec_1322,entity_133,B,Dino,Ferruzzi,08/16/1966,M,Italia,Italia,H501
rec_1324,entity_700,B,Saverio,Squarcione,03/10/1947,M,Italia,Italia,H501
rec_1326,entity_540,B,Giovanni,Mangiante,02/21/1977,M,Italia,Italia,G273
rec_1327,entity_201,B,Danilo,Samele,06/20/1969,M,Italia,Italia,H501
rec_1328,entity_786,B,Eros,Poli,04/08/1984,M,Italia,Italia,A064
rec_1329,entity_1574,B,Appunidage,Premachandra,07/02/1985,M,Sri Lanka,Sri Lanka,Z209
rec_1334,entity_1437,B,Hamza,Abdou,08/04/1969,M,Marocco,Marocco,Z330
rec_1336,entity_637,B,Matteo,Martino,05/29/1960,M,Italia,Italia,F205
rec_1337,entity_451,B,Piero,Befcheria,07/15/1972,M,Italia,Italia,L781
rec_1338,entity_51,B,Simona,Quadarella,02/09/1988,F,Italia,Italia,G964
rec_1342,entity_1861,B,aine Bej,Dibra,02/18/1958,M,Albania,Albania,Z100
rec_1344,entity_1120,B,Roland,Ramoser,07/19/1985,M,Italia,Italia,F839
rec_1345,entity_524,B,Giovanni,Grisoni,01/10/1965,M,Italia,Italia,D969
rec_1347,entity_197,B,Stefano,Baudino,03/12/1986,M,Italia,Italia,D969
rec_1348,entity_1975,B,Mohamed,Al-Saadaoui,12/29/1997,M,Tunisia,Tunisia,Z352
rec_1351,entity_1107,B,Peiro,D'Inzeo,12/09/2001,M,Italia,Italia,E281
rec_1352,entity_286,B,Pasquale,Panzarino,07/31/1991,M,Italia,Italia,L424
rec_1353,entity_1869,B,Teslim,Fatusi,07/11/1990,M,Nigeria,Nigeria,Z335
rec_1355,entity_620,B,Ren,Cattarinussi,09/19/1970,M,Italia,Italia,H612
rec_1358,entity_1573,B,Imad,Ahelluc,11/04/1992,M,Marocco,Marocco,Z330
rec_1359,entity_241,B,Dante,Trentin,02/19/2001,M,Italia,Italia,H501
rec_1360,entity_1916,B,Abdel Krim,El-Hadrioui,05/29/1991,M,Marocco,Marocco,Z330
rec_1368,entity_84,B,Stefnao,Pescosolido,10/25/1968,M,Italia,Italia,L746
rec_1372,entity_237,B,Lamberto,Togliatti,09/04/1966,M,Italia,Italia,C514
rec_1373,entity_1161,B,Adriano,Darioli,10/17/1963,M,Italia,Italia,A475
rec_1377,entity_1627,B,Mohamed,Soussi,04/24/1991,M,Tunisia,Tunisia,Z352
rec_1378,entity_140,B,Lando,Cesarotti,05/11/1979,M,Italia,Italia,F246
rec_1379,entity_1208,B,Girolamo,Giovinazzo,05/03/1972,M,Italia,Italia,C983
rec_1383,entity_336,B,Matteo,Baldacci,05/26/1992,M,Italia,Italia,F839
rec_1387,entity_160,B,Augustb,Terragni,10/03/1977,M,Italia,Italia,F061
rec_1393,entity_1451,B,Laszlo,Hodos,04/25/1978,M,Romania,Romania,Z129
rec_1394,entity_1444,B,Orgest,Hoxha,06/26/1967,M,Albania,Albania,Z100
rec_1395,entity_965,B,Maccanelli,Ugo,11/01/1965,M,Italia,Italia,B936
rec_1396,entity_78,B,Andrea,Coda,11/23/1992,M,Italia,Italia,F924
rec_1399,entity_1161,B,Adriano,Darioli,10/17/1963,M,Italia,Italia,A475
rec_1401,entity_815,B,Calogero,Malaparte,11/19/1962,M,Italia,Italia,M208
rec_1403,entity_1346,B,Oksana,Illiushkina,05/22/1984,F,Ucraina,Ucraina,Z138
rec_1405,entity_740,B,Guido,Mazzinghi,03/05/1964,M,Italia,Italia,A024
rec_1407,entity_113,B,Franco,Orgera,12/04/1979,M,Italia,Italia,C852
rec_1411,entity_382,B,Marco,Galiazzo,05/03/1967,M,Italia,Italia,F537
rec_1412,entity_1523,B,Juma,Mnyampanda,12/30/1975,M,Repubblica Tanzania,Repubblica Tanzania,Z357
rec_1415,entity_1270,B,Alfredo,Rota,11/05/1990,M,Italia,Italia,H892
rec_1422,entity_301,B,Roberto,Mottola,04/13/1974,M,Italia,Italia,H501
rec_1427,entity_375,B,Fabio,Carta,02/01/1962,M,Italia,Italia,L378
rec_1429,entity_444,B,Ubaldo,Scandone,03/16/1975,M,Italia,Italia,A944
rec_1433,entity_1384,B,Yevhen Oleksandrovych,Yakovlev,01/25/1982,M,Ucraina,Ucraina,Z138
rec_1435,entity_607,B,Nino,Bossi,01/18/1986,M,Italia,Italia,F205
rec_1436,entity_1528,B,Chidi,Nwanu,05/31/1974,M,Nigeria,Nigeria,Z335
rec_1438,entity_1788,B,Banjuku,Jawjeh,09/27/1991,M,Gambia,Gambia,Z317
rec_1444,entity_1301,B,Fausto,Ferragamo,03/16/1978,M,Italia,Italia,A952
rec_1448,entity_1857,B,Rogelio,Martinez,11/04/1990,M,Repubblica Dominicana,Repubblica Dominicana,Z505
rec_1449,entity_1715,B,Szymon,Ziolkowski,10/12/1979,M,Polonia,Polonia,Z127
rec_1451,entity_295,B,Tito,Collevati,02/11/1979,M,Italia,Italia,G283
rec_1452,entity_1269,B,Giuseppe,Mascheroni,11/08/1975,M,Italia,Italia,G337
rec_1454,entity_1063,B,Filippo,Soffici,06/27/1985,M,Italia,Italia,H294
rec_1458,entity_1328,B,Alderano,Morucci,08/10/1990,M,Italia,Italia,M403
rec_1459,entity_545,B,Francesco,Casolari,06/23/1987,M,Italia,Italia,C134
rec_1460,entity_182,B,Pierangelo,Bincoletto,11/01/1967,M,Italia,Italia,E791
rec_1465,entity_592,B,Micbele,Mimun,04/19/1978,M,Italia,Italia,F839
rec_1466,entity_1292,B,Ugo,Parini,03/08/1977,M,Italia,Italia,E885
rec_1472,entity_23,B,Ilaria,Bianchi,04/17/1982,F,Italia,Italia,A132
rec_1475,entity_1394,B,Sam,Azoulay,06/26/1987,M,Marocco,Marocco,Z330
rec_1486,entity_1203,B,Marco,Tarchetti,04/28/1986,M,Italia,Italia,I820
rec_1488,entity_1388,B,El-Tayeb El-Hadj Ben,Khrlfallah,10/04/1987,M,Algeria,Algeria,Z301
rec_1491,entity_1778,B,Brahim Ben,Bouilla,11/20/1988,M,Marocco,Marocco,Z330
rec_1492,entity_1630,B,Ibrahim,Shudzandin,04/11/1983,M,Afghanistan,Afghanistan,Z200
rec_1493,entity_984,B,Stefano,Sommariva,08/13/1995,M,Italia,Italia,F229
rec_1497,entity_118,B,Ansaldo,Cignaroli,06/07/1977,M,Italia,Italia,G273
rec_1499,entity_1484,B,Saturday Keigo,Erimuya,09/24/1968,M,Nigeria,Nigeria,Z335
rec_1507,entity_347,B,Sandro,Resegotti,10/10/1987,M,Italia,Italia,E715
rec_1508,entity_1592,B,Alberto Sebastian,Torres de la Mota,02/15/1980,M,Repubblica Dominicana,Repubblica Dominicana,Z505
rec_1510,entity_1830,B,Suleiman,Ladipo,05/01/1991,M,Nigeria,Nigeria,Z335
rec_1512,entity_821,B,Oreste,Comboni,04/18/1990,M,Italia,Italia,E885
rec_1517,entity_1014,B,Massimiliano,Donati,02/26/1982,M,Italia,Italia,L483
rec_1520,entity_1201,B,Mario,Moretti,10/27/1967,M,Italia,Italia,C469
rec_1522,entity_1740,B,Abdelhamid,Kaoutari,09/25/1978,M,Marocco,Marocco,Z330
rec_1525,entity_18,B,Martina,Bremini,07/31/1988,F,Italia,Italia,B648
rec_1530,entity_426,B,William Enrique,Lucena,05/23/1960,M,Italia,Italia,F132
rec_1533,entity_162,B,Nifo,Morlacchi,03/05/1973,M,Italia,Italia,C990
rec_1534,entity_1865,B,Hafiz,Ismeti,02/06/1971,M,Albania,Albania,Z100
rec_1535,entity_1499,B,Marouane,Al-Fehri,04/01/1976,M,Tunisia,Tunisia,Z352
rec_1537,entity_1136,B,Mirko,Fahtozzi,03/04/1969,M,Italia,Italia,A028
rec_1538,entity_591,B,Donatello,Barsanti,01/19/1984,M,Spagna,Italia,Z131
rec_1552,entity_673,B,Vincenzo,Mangiacapre,06/20/1991,M,Italia,Italia,D488
rec_1553,entity_587,B,Giampaolo,Manolesso,08/13/1982,M,Italia,Italia,H501
rec_1554,entity_1878,B,Mihajlo,Miti,06/19/1989,M,Serbia,Serbia,Z158
rec_1555,entity_350,B,Giancarlo,Scaramucci,10/02/1998,M,Italia,Italia,F061
rec_1557,entity_1141,B,Mari,Bianchini,05/30/1965,M,Italia,Italia,D150
rec_1558,entity_329,B,Edoardo,Bianchi,08/25/1957,M,Italia,Italia,A182
rec_1559,entity_1102,B,Gianluigi,Paganini,01/09/1994,M,Italia,Italia,A390
rec_1561,entity_1744,B,Yevgeny Vladimirovich,Kuznetsov,09/02/1986,M,Russia,Russia,Z154
rec_1564,entity_234,B,Alberico,Vattimo,11/14/1993,M,Italia,Italia,H501
rec_1565,entity_672,B,Faibo,Mangilli,06/10/1982,M,Italia,Italia,A734
rec_1567,entity_845,B,Paolo,Luschi,04/10/1950,M,Italia,Italia,C415
rec_1585,entity_245,B,Silvestro,Bignardi,11/22/1964,M,Italia,Italia,E202
rec_1587,entity_1747,B,Wladysaw,Szuszkiewicz,08/07/1992,M,Polonia,Polonia,Z127
rec_1588,entity_1836,B,Mahmoud,Mahgoub,01/30/1974,M,Egitto,Egitto,Z336
rec_1590,entity_926,B,Francesco,Cavnana,12/27/1965,M,Italia,Italia,H223
rec_1593,entity_405,B,Paolo,Pucci,08/11/1992,M,Italia,Italia,A944
rec_1596,entity_794,B,Pier Giorgio,Cazzola,01/06/1954,M,Italia,Italia,A475
rec_1599,entity_1252,B,Stefano Luigi,Allocchio,12/22/1966,M,Italia,Italia,A145
rec_1602,entity_1153,B,Gianluca,Pagliuca,09/05/1978,M,Brasile,Italia,Z602
rec_1611,entity_1638,B,Nduka,Awazie,09/03/1994,M,Nigeria,Nigeria,Z335
rec_1616,entity_321,B,Clemente,Scaduto,10/24/1967,M,Italia,Italia,M403
rec_1617,entity_1246,B,Santino,Pellegrino,05/30/1972,M,Italia,Italia,I700
rec_1619,entity_645,B,Nicol,Delli Santi,08/13/2004,M,Italia,Italia,D810
rec_1620,entity_220,B,Lucio,Manizn,07/05/1979,M,Italia,Italia,D403
rec_1621,entity_1932,B,Amar,Benikhlef,03/11/1996,M,Algeria,Algeria,Z301
rec_1629,entity_272,B,Lodovico,Nava,09/29/1997,M,Australia,Italia,Z700
rec_1630,entity_1601,B,Papa Malick,Diop,12/04/1990,M,Senegal,Senegal,Z343
rec_1632,entity_1117,B,Luca,Trincavelli,03/08/1983,M,Italia,Italia,L844
rec_1633,entity_1431,B,Claudiu Eugen,Ionescu,03/03/1981,M,Romania,Romania,Z129
rec_1635,entity_1600,B,Banush,Hamdiu,11/26/1997,M,Albania,Albania,Z100
rec_1636,entity_521,B,Geronimo,Gozzi,06/27/1975,M,Italia,Italia,E507
rec_1640,entity_704,B,Alfredo,Rizzo,09/02/1984,M,Italia,Italia,E329
rec_1645,entity_224,B,Giorgio,Pennacchieyti,12/03/1969,M,Italia,Italia,D773
rec_1647,entity_969,B,Mario,Cavalla,01/22/1967,M,Italia,Italia,H294
rec_1648,entity_1193,B,Damiano,Lassandro,11/15/1991,M,Italia,Italia,C933
rec_1654,entity_567,B,Giovanni,Bongiorni,12/25/1953,M,Italia,Italia,B160
rec_1658,entity_842,B,Marco Aurelio,Fontnaa,07/08/1976,M,Italia,Italia,G888
rec_1662,entity_1890,B,Naoufel,Rabah,08/12/2003,M,Tunisia,Tunisia,Z352
rec_1669,entity_1842,B,Ionu,Pung,04/18/1997,M,Romania,Romania,Z129
rec_1674,entity_1637,B,Abdullah,Tazi,04/25/1977,M,Marocco,Marocco,Z330
rec_1675,entity_1009,B,Vittorio Stellin,Castellani,09/30/1995,M,Italia,Italia,F356
rec_1680,entity_959,B,Angelo,Marciani,01/27/1982,M,Italia,Italia,E063
rec_1681,entity_1889,B,Alexandru,Hluc,07/06/1992,M,Romania,Romania,Z129
rec_1684,entity_51,B,Simona,Quadarella,02/09/1988,F,Italia,Italia,G964
rec_1685,entity_827,B,Anthony,Acerbi,02/19/1996,M,Italia,Italia,B227
rec_1686,entity_347,B,Sandro,Resegotti,10/10/1987,M,Italia,Italia,E715
rec_1688,entity_1025,B,Marco,Fichera,02/23/1976,M,Italia,Italia,D636
rec_1693,entity_439,B,Luca Andrea,Sacchi,08/01/1977,M,Italia,Italia,L331
rec_1706,entity_1214,B,Antonio,Roth,02/10/1976,M,Italia,Italia,F979
rec_1707,entity_277,B,Felice,Fanetti,06/05/1981,M,Italia,Italia,L219
rec_1708,entity_1255,B,Jason Gerardo,Cirone,06/26/1969,M,Italia,Italia,H222
rec_1715,entity_998,B,Damiano,Maderno,03/19/1971,M,Italia,Italia,B898
rec_1716,entity_1945,B,Jagbir,Singh,02/10/1990,M,India,India,Z222
rec_1721,entity_1848,B,Kosala Premaraja,Sahabandu,05/15/2001,M,Sri Lanka,Sri Lanka,Z209
rec_1723,entity_772,B,Matteo,Manasserjo,01/09/1990,M,Italia,Italia,I452
rec_1724,entity_152,B,Giordano,De Giorgi,06/04/1989,M,Italia,Italia,M088
rec_1726,entity_870,B,Romeo,Crisafulli,10/12/1961,M,Italia,Italia,F839
rec_1727,entity_1541,B,Sulayman,Drammeh,11/19/1981,M,Gambia,Gambia,Z317
rec_1731,entity_1029,B,Ermanno,Botsiere,05/12/1968,M,Italia,Italia,B716
rec_1732,entity_563,B,Otello,Ternelli,02/22/1961,M,Italia,Italia,F952
rec_1741,entity_108,B,Gilberto,Antelami,02/05/1963,M,Italia,Italia,B202
rec_1746,entity_1295,B,Manuel,Zarlino,02/15/1953,M,Italia,Italia,D325
rec_1748,entity_1799,B,El-Moustafa,Haddad,05/23/2001,M,Marocco,Marocco,Z330
rec_1750,entity_978,B,Amedeo,Bruscantini,12/27/1989,M,Italia,Italia,F839
rec_1751,entity_1120,B,Roland,Ramoser,07/19/1985,M,Italia,Italia,F839
rec_1758,entity_1333,B,Rodolfo,Vasiari,01/18/1989,M,Italia,Italia,L117
rec_1760,entity_1840,B,Amar,Gariboci,12/09/1989,M,Serbia,Serbia,Z158
rec_1763,entity_353,B,Fedwle,Nicolucci,08/08/1983,M,Italia,Italia,G273
rec_1773,entity_261,B,Emilio,Giasetti,07/21/1982,M,Italia,Italia,A703
rec_1780,entity_1320,B,Carmine,Tucci,04/17/1978,M,Italia,Italia,A294
rec_1782,entity_1288,B,Vincenzo,Finocchiafo,05/05/1982,M,Italia,Italia,I676
rec_1783,entity_280,B,Nino,Carullo,03/29/1980,M,Italia,Italia,L378
rec_1787,entity_1057,B,Romeo,Baroffio,05/23/1981,M,Germania,Italia,Z112
rec_1790,entity_283,B,Andrea,Tebaldi,04/17/1992,M,Italia,Italia,H501
rec_1791,entity_1133,B,Marco,Giovannetti,10/09/1974,M,Italia,Italia,H501
rec_1793,entity_545,B,Francesco,Casolari,06/23/1987,M,Italia,Italia,C134
rec_1794,entity_506,B,Raffaele,Antonacci,02/07/1963,M,Italia,Italia,D969
rec_1795,entity_1931,B,Achraf,Mezyan,05/21/1993,M,Marocco,Marocco,Z330
rec_1797,entity_26,B,Monika,Auer,11/23/1985,F,Italia,Italia,H945
rec_1804,entity_1663,B,Abderrazak,Nijam,11/24/1991,M,Marocco,Marocco,Z330
rec_1805,entity_386,B,Baldi,Baldo,12/05/1962,M,Italia,Italia,G015
rec_1806,entity_468,B,Pietro,Sessa,12/08/1986,M,Italia,Italia,A225
rec_1811,entity_1262,B,Silvio,Grossi,08/15/1994,M,Italia,Italia,A027
rec_1816,entity_1236,B,Dante,Ostinelli,07/17/1971,M,Italia,Italia,E156
rec_1830,entity_1429,B,Anderi,Igorov,03/13/1962,M,Romania,Romania,Z129
rec_1832,entity_81,B,Adelmo,Badoer,06/09/1987,M,Italia,Italia,H703
rec_1833,entity_726,B,Filippo,Leblanc,07/31/2000,M,Italia,Italia,L219
rec_1834,entity_1654,B,Selahydin,Shkoza,08/06/1976,M,Albania,Albania,Z100
rec_1835,entity_983,B,Fabio,Steib,09/24/1975,M,Italia,Italia,A883
rec_1838,entity_340,B,Antonio,Baldacci,08/16/1966,M,Italia,Italia,D284
rec_1840,entity_906,B,Olivier Edouard,Collarini,10/11/1988,M,Italia,Italia,A638
rec_1842,entity_1034,B,Daniwle,Scarpa,04/24/1969,M,Italia,Italia,F839
rec_1843,entity_615,B,Edoardo,Leonetti,11/01/1976,M,Italia,Italia,E738
rec_1846,entity_244,B,Beppe,Beffa,01/15/1973,M,Italia,Italia,I483
rec_1847,entity_1915,B,Adel,Khechini,07/25/1995,M,Tunisia,Tunisia,Z352
